,Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Type_Combined,Outlet_Years,Outlet
3730,0,DRL23,107.5938,1822.2946,0.015328106000000001,18.35,OUT049,0,1,1,0,14,9
3731,2,FDW32,87.1882,515.3292,0.09448807099999999,18.35,OUT045,1,0,1,1,11,7
3732,1,NCL05,44.677,173.108,0.047897663,19.6,OUT046,0,0,1,2,16,8
3733,0,DRB01,190.053,569.259,0.081841136,12.792854228644991,OUT027,2,1,3,0,28,5
3734,1,NCL06,260.9594,2878.2534,0.072212787,14.65,OUT045,1,0,1,2,11,7
3735,0,FDH10,195.3478,1162.4868,0.049505857,21.0,OUT018,2,1,2,1,4,3
3736,1,NCO14,45.2086,669.1289999999999,0.02981155,9.6,OUT017,1,0,1,2,6,2
3737,0,FDV03,154.4314,2326.971,0.058181585,17.6,OUT049,0,1,1,1,14,9
3738,2,FDW52,166.4526,4769.1254,0.037734782,14.0,OUT017,1,0,1,1,6,2
3739,1,NCZ30,119.1098,964.0784,0.06595278007399345,6.59,OUT017,1,0,1,2,6,2
3740,2,FDY35,47.8402,91.8804,0.026827052,17.6,OUT010,2,0,0,1,15,0
3741,0,FDN31,191.35299999999998,2277.036,0.072881535,11.5,OUT046,0,0,1,1,16,8
3742,2,FDX31,234.0958,2570.6538,0.014822802,20.35,OUT035,1,0,1,1,9,6
3743,1,NCJ05,152.3682,1677.1502,0.046159927999999996,18.7,OUT049,0,1,1,2,14,9
3744,2,FDN56,143.8786,4334.358,0.107662745,5.46,OUT017,1,0,1,1,6,2
3745,0,FDZ04,62.351000000000006,822.263,0.038014104,9.31,OUT049,0,1,1,1,14,9
3746,2,FDJ44,174.9396,1569.9564,0.10630714599999999,12.3,OUT035,1,0,1,1,9,6
3747,2,FDI08,248.1092,4233.1564,0.06667205799999999,18.2,OUT017,1,0,1,1,6,2
3748,0,FDB59,200.0084,1984.0839999999998,0.015341138999999998,18.25,OUT018,2,1,2,1,4,3
3749,2,FDY15,156.463,938.778,0.171174491,18.25,OUT045,1,0,1,1,11,7
3750,1,NCZ18,252.7698,761.0094,0.325780807,12.792854228644991,OUT019,0,0,0,2,28,4
3751,0,DRO47,114.486,2490.092,0.112859454,10.195,OUT017,1,0,1,0,6,2
3752,2,FDW21,102.4358,2010.7160000000001,0.005962753,5.34,OUT035,1,0,1,1,9,6
3753,2,FDZ14,123.1756,3998.7948,0.047358246,12.792854228644991,OUT027,2,1,3,1,28,5
3754,2,FDM09,167.87900000000002,2886.243,0.086105815,11.15,OUT045,1,0,1,1,11,7
3755,0,FDK43,126.302,3036.048,0.026882496000000002,9.8,OUT049,0,1,1,1,14,9
3756,0,FDE45,178.5002,5552.1062,0.040521714,12.1,OUT018,2,1,2,1,4,3
3757,0,FDR35,200.0742,8958.339,0.020597493,12.792854228644991,OUT027,2,1,3,1,28,5
3758,0,FDT58,169.2816,3523.4136,0.08553847699999999,12.792854228644991,OUT027,2,1,3,1,28,5
3759,0,FDS57,141.547,3006.087,0.06595278007399345,15.5,OUT017,1,0,1,1,6,2
3760,2,FDF10,147.2418,1324.2762,0.06595278007399345,15.5,OUT018,2,1,2,1,4,3
3761,2,FDP03,122.1388,495.3552,0.10239789,5.15,OUT010,2,0,0,1,15,0
3762,0,FDT04,37.5822,196.41099999999997,0.06595278007399345,17.25,OUT010,2,0,0,1,15,0
3763,1,NCW53,191.3162,1346.9134,0.0304697,18.35,OUT013,2,2,1,2,26,1
3764,0,FDA39,38.5822,78.5644,0.021287234,6.32,OUT010,2,0,0,1,15,0
3765,1,NCH29,96.7726,2642.5602,0.034467286,5.51,OUT035,1,0,1,2,9,6
3766,0,FDU02,228.8352,5267.8096,0.1027194,13.35,OUT045,1,0,1,1,11,7
3767,0,FDN13,98.5358,402.1432,0.266234421,12.792854228644991,OUT019,0,0,0,1,28,4
3768,2,FDX56,206.8638,207.0638,0.129668578,12.792854228644991,OUT019,0,0,0,1,28,4
3769,2,FDT11,189.4556,3567.3564,0.02923013,12.792854228644991,OUT027,2,1,3,1,28,5
3770,1,NCC18,173.2422,2069.3064,0.17641157899999999,12.792854228644991,OUT027,2,1,3,2,28,5
3771,0,FDA32,214.7192,862.8768,0.050371507999999995,14.0,OUT010,2,0,0,1,15,0
3772,0,FDU39,58.5562,770.3306,0.036184755,18.85,OUT018,2,1,2,1,4,3
3773,2,FDV27,89.3514,177.1028,0.07001738099999999,12.792854228644991,OUT019,0,0,0,1,28,4
3774,1,NCW53,190.6162,3271.0754,0.030556922,18.35,OUT045,1,0,1,2,11,7
3775,1,NCZ42,237.0248,5451.5704,0.011278535,10.5,OUT013,2,2,1,2,26,1
3776,2,FDO46,191.0872,4349.0056,0.06595278007399345,9.6,OUT017,1,0,1,1,6,2
3777,0,FDQ57,147.476,3368.948,0.027812304,12.792854228644991,OUT027,2,1,3,1,28,5
3778,2,FDZ36,187.72400000000002,2050.6639999999998,0.066051758,6.035,OUT018,2,1,2,1,4,3
3779,0,FDK38,150.0734,3563.3616,0.053506995999999994,6.65,OUT018,2,1,2,1,4,3
3780,2,FDU51,178.7028,4604.6728,0.096046304,12.792854228644991,OUT027,2,1,3,1,28,5
3781,0,FDS14,156.9288,1571.2879999999998,0.049922304,7.285,OUT013,2,2,1,1,26,1
3782,2,FDQ40,175.4712,2988.1104,0.036083537,11.1,OUT049,0,1,1,1,14,9
3783,2,FDE20,167.87900000000002,4074.696,0.005539114,11.35,OUT049,0,1,1,1,14,9
3784,0,FDH58,113.1834,3109.9518,0.036939673,12.3,OUT046,0,0,1,1,16,8
3785,1,NCK53,99.3042,2281.6966,0.037793818,11.6,OUT017,1,0,1,2,6,2
3786,2,FDJ44,173.7396,3663.2316,0.106928681,12.3,OUT017,1,0,1,1,6,2
3787,2,FDN22,252.4724,3271.7412,0.138585859,18.85,OUT045,1,0,1,1,11,7
3788,2,FDH56,116.7492,1621.8888,0.06407717,9.8,OUT018,2,1,2,1,4,3
3789,0,FDK48,74.7354,1128.531,0.037708542000000005,7.445,OUT045,1,0,1,1,11,7
3790,2,FDQ40,177.2712,2109.2544,0.036020711000000004,11.1,OUT035,1,0,1,1,9,6
3791,0,FDH10,194.4478,968.7389999999999,0.049295686,21.0,OUT035,1,0,1,1,9,6
3792,0,FDM21,259.2646,3091.9752,0.06449461,20.2,OUT045,1,0,1,1,11,7
3793,2,FDX12,239.2196,3133.2548,0.026117345,18.2,OUT045,1,0,1,1,11,7
3794,2,FDM51,102.4674,2037.348,0.025904648,11.8,OUT013,2,2,1,1,26,1
3795,2,FDG09,188.9556,563.2668,0.080235512,20.6,OUT010,2,0,0,1,15,0
3796,0,DRD37,45.306000000000004,1304.968,0.013830218,9.8,OUT013,2,2,1,0,26,1
3797,0,FDN21,161.0236,483.3708,0.076855628,18.6,OUT046,0,0,1,1,16,8
3798,1,NCQ06,256.7014,2805.0154,0.041824524,13.0,OUT046,0,0,1,2,16,8
3799,2,FDV52,118.0466,1060.6194,0.12152072,20.7,OUT046,0,0,1,1,16,8
3800,2,FDC10,120.8098,1325.6078,0.073289899,9.8,OUT017,1,0,1,1,6,2
3801,2,FDX51,195.4452,4502.1396,0.022054552999999998,9.5,OUT035,1,0,1,1,9,6
3802,1,NCD54,144.6786,2889.572,0.029054046,21.1,OUT049,0,1,1,2,14,9
3803,1,NCK18,164.1184,3797.7232,0.006665666999999999,12.792854228644991,OUT027,2,1,3,2,28,5
3804,2,FDZ01,104.09899999999999,2476.776,0.009057131999999999,8.975,OUT035,1,0,1,1,9,6
3805,0,FDT48,199.1084,2182.4924,0.04595503099999999,4.92,OUT046,0,0,1,1,16,8
3806,2,FDB40,145.8102,1895.5326,0.007551606999999999,17.5,OUT049,0,1,1,1,14,9
3807,1,NCC07,103.3964,3050.6956,0.023835164,12.792854228644991,OUT027,2,1,3,2,28,5
3808,2,FDT52,244.6144,3185.1872,0.047503317999999996,9.695,OUT049,0,1,1,1,14,9
3809,0,FDK09,227.5352,916.1408,0.160665697,12.792854228644991,OUT019,0,0,0,1,28,4
3810,1,NCQ30,123.7414,121.8414,0.048661040999999995,7.725,OUT010,2,0,0,2,15,0
3811,0,FDZ60,106.0596,215.7192,0.208987123,12.792854228644991,OUT019,0,0,0,1,28,4
3812,1,NCK18,164.9184,2972.1312,0.006692529,9.6,OUT013,2,2,1,2,26,1
3813,2,FDV11,173.4054,875.5269999999999,0.136695145,9.1,OUT010,2,0,0,1,15,0
3814,2,FDR25,265.6884,2649.884,0.140311123,17.0,OUT017,1,0,1,1,6,2
3815,2,FDB26,52.364,745.696,0.031330907000000005,14.0,OUT045,1,0,1,1,11,7
3816,2,DRD01,55.8614,1436.7964,0.061521569000000005,12.1,OUT017,1,0,1,0,6,2
3817,0,FDG32,221.5772,3558.0352,0.176991029,19.85,OUT017,1,0,1,1,6,2
3818,2,FDY49,163.1184,2807.0128,0.0120098,17.2,OUT035,1,0,1,1,9,6
3819,2,FDD26,183.3924,2776.386,0.072141818,8.71,OUT035,1,0,1,1,9,6
3820,2,FDC22,192.68200000000002,2703.1479999999997,0.136984147,6.89,OUT018,2,1,2,1,4,3
3821,0,DRD27,97.9042,1686.4714,0.06595278007399345,18.75,OUT045,1,0,1,0,11,7
3822,0,FDA44,57.793,1754.3829999999998,0.052964982,12.792854228644991,OUT027,2,1,3,1,28,5
3823,0,FDW01,154.4682,1524.682,0.06595278007399345,14.5,OUT013,2,2,1,1,26,1
3824,0,FDV32,64.15100000000001,316.255,0.155316936,12.792854228644991,OUT019,0,0,0,1,28,4
3825,2,FDK32,152.8682,5031.4506,0.048738407000000004,12.792854228644991,OUT027,2,1,3,1,28,5
3826,1,NCA05,149.4734,2969.468,0.06595278007399345,20.75,OUT013,2,2,1,2,26,1
3827,0,FDR10,161.5552,1787.0072,0.010031539,17.6,OUT013,2,2,1,1,26,1
3828,0,FDL22,91.0488,1086.5856,0.036383293,16.85,OUT035,1,0,1,1,9,6
3829,2,FDD10,178.1344,3568.688,0.06595278007399345,20.6,OUT035,1,0,1,1,9,6
3830,0,FDW25,86.9224,255.6672,0.03736783,5.175,OUT013,2,2,1,1,26,1
3831,0,FDR47,196.9794,1560.6352,0.087604647,17.85,OUT049,0,1,1,1,14,9
3832,0,DRF27,152.234,5053.4220000000005,0.028461452999999998,8.93,OUT049,0,1,1,0,14,9
3833,2,FDQ48,97.2726,1957.4520000000002,0.034244601,12.792854228644991,OUT027,2,1,3,1,28,5
3834,0,FDS37,114.1492,1158.492,0.031938827999999995,7.655,OUT035,1,0,1,1,9,6
3835,1,NCI18,224.5746,2692.4952,0.014024028000000001,18.35,OUT046,0,0,1,2,16,8
3836,1,NCJ42,100.9332,1743.0644,0.014232071,12.792854228644991,OUT027,2,1,3,2,28,5
3837,0,FDY48,104.3332,1435.4648,0.023730384,14.0,OUT035,1,0,1,1,9,6
3838,0,FDB39,56.1272,671.1264,0.038578846,11.6,OUT049,0,1,1,1,14,9
3839,0,DRI37,57.3904,703.0848,0.10803618699999999,15.85,OUT018,2,1,2,0,4,3
3840,2,FDB58,143.2154,1559.9694,0.013572808,10.5,OUT017,1,0,1,1,6,2
3841,2,FDV12,98.7384,1773.6912,0.06082402,16.7,OUT013,2,2,1,1,26,1
3842,1,NCU06,230.90099999999998,4364.319,0.074345142,17.6,OUT013,2,2,1,2,26,1
3843,0,FDU34,123.1046,249.0092,0.075501241,18.25,OUT018,2,1,2,1,4,3
3844,2,FDP31,62.2168,383.5008,0.16216286,21.1,OUT018,2,1,2,1,4,3
3845,2,FDV11,177.0054,2101.2648,0.081652352,9.1,OUT035,1,0,1,1,9,6
3846,1,NCY06,130.9968,2348.9424,0.061434045,15.25,OUT018,2,1,2,2,4,3
3847,1,NCV41,109.5228,1657.842,0.017073332,14.35,OUT045,1,0,1,2,11,7
3848,0,FDQ52,248.8434,6705.2718,0.11880685699999999,12.792854228644991,OUT027,2,1,3,1,28,5
3849,2,FDM38,53.6982,1525.3478,0.092694107,5.885,OUT013,2,2,1,1,26,1
3850,0,FDA14,148.076,1464.76,0.065183228,16.1,OUT046,0,0,1,1,16,8
3851,2,FDB23,224.0062,3837.0054,0.005561538,12.792854228644991,OUT027,2,1,3,1,28,5
3852,0,DRH49,84.1592,1073.2696,0.024635077000000002,19.7,OUT013,2,2,1,0,26,1
3853,2,FDI40,100.6358,2010.7160000000001,0.126313413,11.5,OUT017,1,0,1,1,6,2
3854,2,FDR37,180.4292,2189.1504,0.066383907,16.5,OUT045,1,0,1,1,11,7
3855,2,FDS16,147.876,4540.755999999999,0.066279832,15.15,OUT049,0,1,1,1,14,9
3856,2,FDT15,184.295,2014.045,0.042681522,12.15,OUT046,0,0,1,1,16,8
3857,2,FDL32,112.4544,1230.3984,0.06595278007399345,15.7,OUT013,2,2,1,1,26,1
3858,0,FDB39,55.8272,1454.1072,0.038736837999999996,11.6,OUT017,1,0,1,1,6,2
3859,0,FDX40,37.6164,308.9312,0.098910759,12.85,OUT013,2,2,1,1,26,1
3860,0,DRD13,65.6168,639.168,0.049178998,15.0,OUT045,1,0,1,0,11,7
3861,2,FDZ43,241.9512,2908.2144,0.057011062,11.0,OUT013,2,2,1,1,26,1
3862,0,DRM59,155.5998,1691.7978,0.003589104,5.88,OUT013,2,2,1,0,26,1
3863,1,NCZ18,253.4698,6849.0846,0.06595278007399345,7.825,OUT017,1,0,1,2,6,2
3864,2,FDH52,60.2194,1733.7432,0.043690499,12.792854228644991,OUT027,2,1,3,1,28,5
3865,2,FDM25,173.7712,175.7712,0.10154201,10.695,OUT010,2,0,0,1,15,0
3866,1,NCP05,152.6024,6072.096,0.025164132000000002,12.792854228644991,OUT027,2,1,3,2,28,5
3867,2,FDY38,231.23,2330.3,0.119077255,13.6,OUT013,2,2,1,1,26,1
3868,0,FDO37,230.3326,1386.1956,0.021497594,8.06,OUT017,1,0,1,1,6,2
3869,0,FDV49,262.6226,7136.7102,0.025702129,12.792854228644991,OUT027,2,1,3,1,28,5
3870,1,NCP02,61.0562,296.281,0.075000682,7.105,OUT010,2,0,0,2,15,0
3871,1,NCJ19,58.3588,1545.9876,0.11841968300000001,18.6,OUT045,1,0,1,2,11,7
3872,2,FDW44,171.8448,2556.672,0.035151215,9.5,OUT046,0,0,1,1,16,8
3873,0,FDU56,182.4266,2028.6926,0.04441405599999999,16.85,OUT046,0,0,1,1,16,8
3874,0,FDZ58,123.7072,2450.144,0.052471995,17.85,OUT017,1,0,1,1,6,2
3875,0,FDZ15,117.4782,1906.8512,0.020853376,13.1,OUT013,2,2,1,1,26,1
3876,1,NCI06,180.766,5033.448,0.047791877999999996,11.3,OUT049,0,1,1,2,14,9
3877,0,FDD36,120.4124,1777.6860000000001,0.02136022,13.3,OUT018,2,1,2,1,4,3
3878,2,FDD56,177.0054,3677.2134,0.103988736,15.2,OUT045,1,0,1,1,11,7
3879,2,FDX27,94.3436,945.436,0.114581955,20.7,OUT018,2,1,2,1,4,3
3880,0,FDG50,89.7146,182.4292,0.02556185,7.405,OUT010,2,0,0,1,15,0
3881,0,FDU36,100.5384,1675.1528,0.046459438,6.15,OUT018,2,1,2,1,4,3
3882,2,FDJ15,182.5608,3307.6944,0.023322477999999997,11.35,OUT046,0,0,1,1,16,8
3883,0,FDG32,223.0772,1779.0176,0.175962247,19.85,OUT035,1,0,1,1,9,6
3884,0,FDV15,103.3648,311.5944,0.255929096,12.792854228644991,OUT019,0,0,0,1,28,4
3885,2,FDS28,58.1588,343.5528,0.08233301900000001,8.18,OUT013,2,2,1,1,26,1
3886,0,FDU23,165.0184,3302.368,0.021757269,12.15,OUT049,0,1,1,1,14,9
3887,0,DRI03,176.4028,4250.4672,0.0226994,6.03,OUT035,1,0,1,0,9,6
3888,2,FDH28,36.9506,759.012,0.110653377,15.85,OUT017,1,0,1,1,6,2
3889,0,FDP16,245.7802,245.6802,0.06577152900000001,18.6,OUT010,2,0,0,1,15,0
3890,1,NCQ29,262.3278,1561.9668,0.06595278007399345,12.0,OUT017,1,0,1,2,6,2
3891,1,NCH30,114.686,1358.2320000000002,0.06595278007399345,17.1,OUT018,2,1,2,2,4,3
3892,2,FDU31,217.9508,2821.6604,0.024991056,10.5,OUT046,0,0,1,1,16,8
3893,0,FDF04,256.3304,6199.9296,0.013658248000000001,17.5,OUT049,0,1,1,1,14,9
3894,0,FDZ20,255.2356,6867.0612,0.034278413,16.1,OUT013,2,2,1,1,26,1
3895,1,NCK05,61.3536,183.7608,0.06595278007399345,20.1,OUT010,2,0,0,2,15,0
3896,0,FDV23,125.6046,622.523,0.18530651399999998,12.792854228644991,OUT019,0,0,0,1,28,4
3897,2,FDA07,122.6072,122.5072,0.051794957999999995,7.55,OUT010,2,0,0,1,15,0
3898,2,FDL03,194.81099999999998,2749.7540000000004,0.027058066000000002,19.25,OUT013,2,2,1,1,26,1
3899,2,FDX04,49.2376,958.752,0.041740902,19.6,OUT018,2,1,2,1,4,3
3900,2,FDV19,161.9578,1444.1202,0.035400659,14.85,OUT018,2,1,2,1,4,3
3901,2,FDP22,52.2666,615.1992,0.099535996,14.65,OUT018,2,1,2,1,4,3
3902,0,FDT34,107.0964,1472.7496,0.17533647100000002,9.3,OUT017,1,0,1,1,6,2
3903,2,FDZ26,237.5222,7170.666,0.143319995,12.792854228644991,OUT027,2,1,3,1,28,5
3904,1,NCM43,163.921,2446.815,0.01950565,14.5,OUT049,0,1,1,2,14,9
3905,0,DRK35,37.9506,569.259,0.071846495,8.365,OUT046,0,0,1,0,16,8
3906,2,FDO20,252.3382,4794.4258,0.06595278007399345,12.85,OUT046,0,0,1,1,16,8
3907,2,FDO22,79.49600000000001,1438.128,0.017887238,13.5,OUT049,0,1,1,1,14,9
3908,0,FDM46,94.712,1304.968,0.159967845,7.365,OUT046,0,0,1,1,16,8
3909,2,FDO01,130.4994,2184.4898,0.020718655,21.1,OUT046,0,0,1,1,16,8
3910,1,NCX05,117.4492,1621.8888,0.096592065,12.792854228644991,OUT027,2,1,3,2,28,5
3911,0,FDI46,253.6724,5033.448,0.074460855,9.5,OUT049,0,1,1,1,14,9
3912,0,FDD11,254.90400000000002,3036.048,0.030789913999999998,12.85,OUT017,1,0,1,1,6,2
3913,0,FDA32,216.6192,3020.0688,0.030216782999999997,14.0,OUT018,2,1,2,1,4,3
3914,2,FDW32,86.3882,1545.9876,0.094279004,18.35,OUT035,1,0,1,1,9,6
3915,2,FDX22,210.9928,210.3928,0.04022593,12.792854228644991,OUT019,0,0,0,1,28,4
3916,2,FDQ47,33.6874,1023.3346,0.16852746300000002,7.155,OUT045,1,0,1,1,11,7
3917,2,FDT07,257.633,4613.994000000001,0.077304459,5.82,OUT035,1,0,1,1,9,6
3918,1,NCQ43,108.6912,1201.1032,0.06595278007399345,17.75,OUT018,2,1,2,2,4,3
3919,2,FDW07,88.2514,1505.3738,0.142570104,18.0,OUT013,2,2,1,1,26,1
3920,2,FDE35,57.6904,585.904,0.043968652000000004,7.06,OUT049,0,1,1,1,14,9
3921,0,FDC04,241.3854,2900.2248,0.045076878,15.6,OUT045,1,0,1,1,11,7
3922,1,NCW53,192.5162,3078.6592,0.030347403999999998,12.792854228644991,OUT027,2,1,3,2,28,5
3923,1,NCG07,191.053,3415.554,0.052492122,12.3,OUT035,1,0,1,2,9,6
3924,2,FDQ03,238.0248,1896.1984,0.077999504,15.0,OUT035,1,0,1,1,9,6
3925,0,FDV46,141.218,2936.178,0.012597384,18.2,OUT013,2,2,1,1,26,1
3926,1,NCM26,154.034,2450.144,0.023179181,20.5,OUT049,0,1,1,2,14,9
3927,2,DRA59,183.6924,1295.6468,0.128126825,8.27,OUT049,0,1,1,0,14,9
3928,0,FDW13,52.7324,2492.7552,0.097410707,12.792854228644991,OUT027,2,1,3,1,28,5
3929,0,DRF27,154.534,2603.278,0.028417272,8.93,OUT046,0,0,1,0,16,8
3930,2,FDT12,225.8062,3159.8868,0.049902382,6.215,OUT017,1,0,1,1,6,2
3931,2,FDD40,190.7162,1154.4972,0.014823358,20.25,OUT045,1,0,1,1,11,7
3932,2,FDN25,57.7588,1145.1760000000002,0.061424738,7.895,OUT018,2,1,2,1,4,3
3933,2,FDE33,77.0644,2278.3676,0.049594299,19.35,OUT013,2,2,1,1,26,1
3934,1,NCL29,160.2604,1901.5248,0.113939434,9.695,OUT046,0,0,1,2,16,8
3935,1,NCO30,185.0608,551.2824,0.027532257999999997,12.792854228644991,OUT019,0,0,0,2,28,4
3936,0,FDB16,87.6198,1133.8574,0.045016894,8.21,OUT045,1,0,1,1,11,7
3937,0,FDF16,146.8076,1330.2684,0.086307051,7.3,OUT045,1,0,1,1,11,7
3938,2,FDL02,107.4622,3705.177,0.10408337599999999,20.0,OUT046,0,0,1,1,16,8
3939,0,FDO13,165.3526,1151.1682,0.061154604,7.865,OUT049,0,1,1,1,14,9
3940,0,DRG27,42.2138,40.6138,0.184035253,12.792854228644991,OUT019,0,0,0,0,28,4
3941,2,FDX31,234.0958,467.3916,0.024815023999999998,20.35,OUT010,2,0,0,1,15,0
3942,2,FDX11,183.5634,4725.8484,0.10691805199999999,16.0,OUT049,0,1,1,1,14,9
3943,1,NCW41,158.0604,3327.6684,0.06595278007399345,18.0,OUT049,0,1,1,2,14,9
3944,0,FDI52,121.7072,1347.5792,0.10510455199999999,18.7,OUT018,2,1,2,1,4,3
3945,2,FDN08,115.9466,4124.630999999999,0.08793675199999999,12.792854228644991,OUT027,2,1,3,1,28,5
3946,0,DRD15,232.8642,3485.4629999999997,0.056795923,10.6,OUT046,0,0,1,0,16,8
3947,0,DRF01,144.0102,1749.7224,0.176070535,5.655,OUT017,1,0,1,0,6,2
3948,0,DRH15,43.9428,131.8284,0.19244045,12.792854228644991,OUT019,0,0,0,0,28,4
3949,0,FDX59,35.3558,237.6906,0.051871718,10.195,OUT018,2,1,2,1,4,3
3950,0,FDO37,230.2326,693.0978,0.035780177,8.06,OUT010,2,0,0,1,15,0
3951,2,FDY56,227.1062,225.7062,0.104463896,16.35,OUT010,2,0,0,1,15,0
3952,2,FDR31,146.9102,1895.5326,0.049162885,6.46,OUT046,0,0,1,1,16,8
3953,1,NCH54,157.792,3994.8,0.072655379,13.5,OUT035,1,0,1,2,9,6
3954,1,NCW06,190.8162,2693.8268,0.050442528,16.2,OUT045,1,0,1,2,11,7
3955,1,NCC18,173.1422,2931.5174,0.177992139,19.1,OUT018,2,1,2,2,4,3
3956,0,DRJ23,188.1872,3214.4824,0.06595278007399345,12.792854228644991,OUT027,2,1,3,0,28,5
3957,0,FDO16,83.025,1414.825,0.015131684,5.48,OUT049,0,1,1,1,14,9
3958,0,FDB08,158.7578,2085.9514,0.031151714,6.055,OUT049,0,1,1,1,14,9
3959,1,NCZ53,186.6214,3203.1638,0.024456797000000002,9.6,OUT013,2,2,1,2,26,1
3960,0,DRJ01,160.2236,322.2472,0.192540665,6.135,OUT010,2,0,0,0,15,0
3961,0,DRE48,197.9768,1182.4608,0.01732573,8.43,OUT046,0,0,1,0,16,8
3962,2,DRA59,185.9924,555.2772,0.127821472,8.27,OUT013,2,2,1,0,26,1
3963,2,FDS27,197.111,785.6439999999999,0.012477512,10.195,OUT049,0,1,1,1,14,9
3964,1,NCW29,129.531,2077.2960000000003,0.028980533,14.0,OUT018,2,1,2,2,4,3
3965,0,DRN35,36.8532,755.0172,0.070356805,8.01,OUT049,0,1,1,0,14,9
3966,0,FDB09,125.8046,747.0276,0.057396092,16.25,OUT046,0,0,1,1,16,8
3967,0,FDV59,219.6166,3483.4656,0.048017962000000004,13.35,OUT035,1,0,1,1,9,6
3968,2,FDD26,186.5924,5182.5872,0.071806046,12.792854228644991,OUT027,2,1,3,1,28,5
3969,0,FDV55,145.1444,1886.8772,0.05507343,17.75,OUT046,0,0,1,1,16,8
3970,0,FDH48,88.054,1211.756,0.06595278007399345,13.5,OUT013,2,2,1,1,26,1
3971,2,FDM51,102.4674,203.7348,0.06595278007399345,11.8,OUT010,2,0,0,1,15,0
3972,0,DRG48,147.2102,1895.5326,0.014577695,5.78,OUT049,0,1,1,0,14,9
3973,2,FDP49,55.2614,552.614,0.06595278007399345,9.0,OUT018,2,1,2,1,4,3
3974,2,FDB03,241.0538,1201.769,0.156831826,17.75,OUT046,0,0,1,1,16,8
3975,0,FDL10,98.7042,892.8378,0.06595278007399345,8.395,OUT013,2,2,1,1,26,1
3976,0,FDJ32,62.5536,1592.5936,0.057512481,12.792854228644991,OUT027,2,1,3,1,28,5
3977,0,FDD11,253.00400000000002,3795.06,0.06595278007399345,12.85,OUT018,2,1,2,1,4,3
3978,0,FDW13,51.5324,882.8508,0.09803690300000001,8.5,OUT049,0,1,1,1,14,9
3979,0,FDA32,216.9192,6471.576,0.06595278007399345,14.0,OUT017,1,0,1,1,6,2
3980,0,DRQ35,123.7388,1609.9044,0.042377219,9.3,OUT045,1,0,1,0,11,7
3981,0,DRI37,58.7904,585.904,0.10759787900000001,15.85,OUT046,0,0,1,0,16,8
3982,0,FDU38,193.7504,4602.0096,0.082549896,10.8,OUT046,0,0,1,1,16,8
3983,0,FDJ07,117.415,466.06,0.02414202,7.26,OUT010,2,0,0,1,15,0
3984,0,FDT38,85.3566,591.8962,0.057771828,18.7,OUT018,2,1,2,1,4,3
3985,0,FDX02,224.3404,4500.808,0.057292529,16.0,OUT018,2,1,2,1,4,3
3986,1,NCN18,113.1544,4250.4672,0.12461088599999999,8.895,OUT013,2,2,1,2,26,1
3987,0,FDQ13,82.3908,1342.2528,0.010663188999999998,11.1,OUT045,1,0,1,1,11,7
3988,0,DRP35,128.9336,1278.336,0.091237452,18.85,OUT018,2,1,2,0,4,3
3989,0,DRK47,230.2694,3197.1716,0.064325351,7.905,OUT018,2,1,2,0,4,3
3990,0,DRI47,143.8128,3020.0688,0.020920179,14.7,OUT046,0,0,1,0,16,8
3991,2,FDK20,121.1072,980.0576,0.041641933,12.6,OUT045,1,0,1,1,11,7
3992,2,FDC34,157.6972,2960.1468,0.173462841,16.0,OUT018,2,1,2,1,4,3
3993,0,FDI15,263.1884,529.9768,0.24749009,12.792854228644991,OUT019,0,0,0,1,28,4
3994,2,FDG05,154.463,2972.797,0.08742173800000001,12.792854228644991,OUT027,2,1,3,1,28,5
3995,0,FDK34,239.3564,3098.6332,0.038744606,13.35,OUT017,1,0,1,1,6,2
3996,0,FDX50,109.6228,110.5228,0.124910635,20.1,OUT010,2,0,0,1,15,0
3997,0,FDP56,48.4692,591.2304,0.046673494,8.185,OUT018,2,1,2,1,4,3
3998,1,NCX54,107.7622,529.311,0.048134591,9.195,OUT049,0,1,1,2,14,9
3999,0,FDI20,210.8586,6331.758000000001,0.038720852,19.1,OUT018,2,1,2,1,4,3
4000,0,FDH33,42.9428,703.0848,0.12241394,12.85,OUT017,1,0,1,1,6,2
4001,1,NCO29,165.6526,1315.6208,0.032321607999999995,11.15,OUT045,1,0,1,2,11,7
4002,0,FDK22,216.785,1947.465,0.026139403999999998,9.8,OUT045,1,0,1,1,11,7
4003,0,DRO47,114.086,1810.976,0.06595278007399345,10.195,OUT046,0,0,1,0,16,8
4004,2,FDT19,172.108,4327.7,0.144338493,12.792854228644991,OUT027,2,1,3,1,28,5
4005,0,FDY25,181.2976,5070.7328,0.034166609,12.0,OUT017,1,0,1,1,6,2
4006,2,FDS44,240.9538,480.7076,0.27321283,12.792854228644991,OUT019,0,0,0,1,28,4
4007,2,FDJ21,144.6102,3353.6346,0.03858813,16.7,OUT049,0,1,1,1,14,9
4008,0,FDO40,148.7392,1640.5312,0.032628111,17.1,OUT046,0,0,1,1,16,8
4009,0,FDL36,91.083,89.883,0.133198355,12.792854228644991,OUT019,0,0,0,1,28,4
