,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2015,NCO53,OUT046,2726.051313283885
2016,FDE23,OUT049,984.6606625307622
2017,FDQ16,OUT046,1757.5908347804066
2018,FDS26,OUT045,3871.8969028545193
2019,FDZ13,OUT010,-968.2132934750979
2020,FDS14,OUT049,2683.811780514407
2021,FDC10,OUT045,1764.0821074469936
2022,FDY16,OUT049,3255.7703156701996
2023,FDJ20,OUT035,1763.6934059865239
2024,FDV43,OUT035,456.9499651531446
2025,FDZ32,OUT027,3182.5327379317455
2026,FDR23,OUT046,2727.823287160243
2027,FDN24,OUT035,558.7748727992525
2028,FDE34,OUT027,4219.6650879559675
2029,FDU31,OUT013,3197.04762940951
2030,FDW33,OUT018,2122.688263916467
2031,FDU26,OUT046,1945.7255779285251
2032,FDE20,OUT027,4227.494880702163
2033,NCW05,OUT035,1319.0362457425822
2034,FDB22,OUT018,2974.7190803754156
2035,FDO56,OUT046,1927.452482522101
2036,FDA19,OUT027,3473.8992316774816
2037,DRI39,OUT045,724.2011926783757
2038,FDH52,OUT018,1528.230803096697
2039,FDZ50,OUT035,2691.872923223251
2040,NCN42,OUT035,2177.770822622945
2041,FDB53,OUT013,1876.5840542814985
2042,DRG11,OUT017,1300.0638427781187
2043,DRK11,OUT027,3877.281791480776
2044,FDQ60,OUT017,1481.4213568788928
2045,FDT36,OUT017,46.74083978287081
2046,DRG25,OUT018,3501.2340957663496
2047,DRJ23,OUT046,3067.2933360728143
2048,FDG05,OUT035,2295.993871949191
2049,NCK06,OUT018,2477.1000055521213
2050,FDU52,OUT017,2003.5572309596619
2051,FDW07,OUT018,1799.6563947981685
2052,NCM17,OUT045,551.416193468895
2053,FDA22,OUT045,2467.2403499159113
2054,NCA41,OUT018,3568.7526197696193
2055,FDF38,OUT035,576.9489732971942
2056,FDH52,OUT046,1087.7962345866435
2057,FDY58,OUT019,2487.918756279742
2058,FDZ16,OUT045,2812.576239895478
2059,NCM18,OUT017,514.9321636185334
2060,FDA22,OUT018,3072.224086678721
2061,NCJ43,OUT035,2615.976102789001
2062,FDI34,OUT027,5049.4099604477
2063,FDG56,OUT046,1024.8218036181825
2064,FDS34,OUT046,1862.7428301392688
2065,DRC01,OUT035,763.4070074896731
2066,FDQ04,OUT035,400.191616186959
2067,FDK04,OUT035,740.5995651459807
2068,FDT51,OUT049,2075.1028029302347
2069,FDV26,OUT017,2679.1576068365084
2070,FDS04,OUT049,2345.6659545362486
2071,FDW43,OUT018,4173.29076668036
2072,FDQ28,OUT010,927.2979988619395
2073,NCK06,OUT017,1564.8050319190588
2074,FDS23,OUT018,2413.484288773071
2075,FDZ36,OUT019,1867.8451827409313
2076,FDE56,OUT018,1371.450573597071
2077,FDW10,OUT027,4265.796148266032
2078,NCN14,OUT045,2704.5353305683316
2079,NCQ18,OUT045,1278.4146735837458
2080,FDW08,OUT017,1354.8549018615022
2081,FDU43,OUT035,3557.3928446552513
2082,FDR33,OUT010,255.58712527600437
2083,FDM24,OUT010,830.0438276444911
2084,NCZ05,OUT046,1639.611454826702
2085,NCV41,OUT035,1633.2633503785837
2086,FDV11,OUT018,3239.930791087229
2087,NCY05,OUT035,397.056730988289
2088,FDV44,OUT018,3536.451309895378
2089,FDW32,OUT049,1538.059414438871
2090,NCU18,OUT027,3670.316743054736
2091,NCC43,OUT035,3829.166370649508
2092,FDW19,OUT013,1505.084066294662
2093,FDN31,OUT035,2787.13742231423
2094,FDI48,OUT045,724.3505745021266
2095,FDS24,OUT017,1043.7645025074926
2096,FDF46,OUT049,2122.9678353912445
2097,DRG23,OUT017,1960.3948654059886
2098,FDG14,OUT018,2931.656424348558
2099,NCY30,OUT049,3064.3341899546126
2100,FDO28,OUT018,2513.8075280111098
2101,DRD24,OUT035,2122.4771938746603
2102,FDI33,OUT049,1678.104170337801
2103,FDN32,OUT046,2998.787845048651
2104,FDR16,OUT045,3179.2708769420065
2105,FDF26,OUT046,2509.6707906281295
2106,NCN29,OUT018,1339.6167463695979
2107,FDE20,OUT045,2644.1219850103635
2108,FDA46,OUT046,2945.83305220273
2109,FDU28,OUT045,2800.7357181454277
2110,FDQ48,OUT045,1518.4064465558463
2111,FDV36,OUT013,1776.9918521860554
2112,FDR14,OUT018,1151.118104777761
2113,FDP23,OUT017,3017.15686256259
2114,FDP56,OUT013,510.0694614320512
2115,FDK48,OUT010,-273.6378347702755
2116,FDR48,OUT046,2301.8969982417793
2117,NCY29,OUT049,1085.2066866764221
2118,FDM22,OUT018,1421.6731245166684
2119,DRJ01,OUT013,2175.916332414744
2120,FDZ43,OUT045,3740.4577316619675
2121,FDV03,OUT035,2228.747391853417
2122,FDX11,OUT027,4253.578427669172
2123,NCA41,OUT027,4499.3168868576795
2124,FDE38,OUT017,2229.9207014210206
2125,FDI27,OUT018,1295.7328364613595
2126,FDN32,OUT013,2612.9604034904632
2127,NCN43,OUT017,1566.3712774559326
2128,FDB47,OUT027,4657.430137588493
2129,FDV03,OUT017,2019.7931017520423
2130,NCN30,OUT045,1464.5979796500378
2131,NCV54,OUT010,418.37136759440136
2132,FDV07,OUT013,1449.93596702773
2133,FDP07,OUT049,3265.322992103585
2134,FDK48,OUT018,1692.9783054432187
2135,FDM15,OUT019,1322.9806473094518
2136,FDY19,OUT027,3308.035496491631
2137,FDK46,OUT046,4099.503064991932
2138,FDY11,OUT045,1011.5112951510218
2139,FDH09,OUT046,859.5205807772345
2140,FDO08,OUT027,4086.7174637969397
2141,FDU14,OUT013,3627.9055024594277
2142,FDD22,OUT027,3144.08056612642
2143,FDM27,OUT017,1943.614837683279
2144,FDL02,OUT027,3083.6276462239853
2145,NCA17,OUT035,2201.7281814390108
2146,FDE38,OUT019,1517.3583916887842
2147,NCG07,OUT049,3171.145275540374
2148,DRC27,OUT013,3576.8941180844026
2149,FDA27,OUT035,3891.3381058583814
2150,FDW40,OUT045,2070.7130142367646
2151,DRI11,OUT013,1565.7557659756585
2152,FDN50,OUT046,1618.3196126534963
2153,FDR12,OUT046,2803.7722342493876
2154,FDT34,OUT027,2895.446357634812
2155,FDW11,OUT035,796.7793059796395
2156,NCO30,OUT027,4367.915960876489
2157,FDZ34,OUT017,2603.225001253136
2158,FDU45,OUT017,1448.103251655798
2159,NCD42,OUT035,465.1757441971831
2160,FDX25,OUT045,2635.88125709028
2161,NCR29,OUT046,921.547788270705
2162,FDX43,OUT019,1692.6910760419873
2163,FDB04,OUT010,-127.75623334237116
2164,FDR49,OUT027,2042.3605541294469
2165,FDS39,OUT018,2781.9205307349584
2166,FDW58,OUT045,1604.3450533923547
2167,FDG22,OUT019,-401.566152625697
2168,FDG31,OUT017,611.3015790670609
2169,NCV53,OUT027,5273.125110191408
2170,DRJ37,OUT035,2198.9463438050657
2171,FDV07,OUT035,1585.069494751453
2172,FDW52,OUT018,3185.1686284680895
2173,FDT15,OUT045,2835.2483821348424
2174,FDD02,OUT018,2373.526019724204
2175,FDM16,OUT035,1068.0130541799253
2176,NCE55,OUT046,2659.175523711267
2177,FDB57,OUT018,4083.5852448351075
2178,FDQ04,OUT013,324.28830713640014
2179,FDQ47,OUT019,-810.4113238580951
2180,FDY14,OUT019,2988.66089591147
2181,DRK37,OUT017,2601.142296740376
2182,FDO25,OUT017,2762.8938422336305
2183,FDL57,OUT046,4129.211840454715
2184,NCK29,OUT018,2323.5192246946185
2185,FDK46,OUT027,5600.746795496705
2186,NCB43,OUT010,1252.45903060937
2187,DRE01,OUT027,5071.43528073945
2188,FDC46,OUT018,3301.039379534854
2189,FDQ23,OUT045,1562.4674536435891
2190,FDX38,OUT049,1075.4740428923583
2191,FDG60,OUT018,4185.014684486241
2192,FDW55,OUT017,3565.543382705831
2193,FDP39,OUT013,454.5498352155598
2194,FDB20,OUT018,1754.9174710166553
2195,FDV21,OUT017,1380.6784773234403
2196,FDZ02,OUT013,1288.2256873517026
2197,FDP19,OUT027,3273.137563654244
2198,FDA38,OUT035,3656.0649533175706
2199,FDH22,OUT045,1733.4162995101728
2200,DRM11,OUT045,3982.098962245041
2201,FDO12,OUT027,4575.816147976708
2202,FDT14,OUT049,2046.3750378599566
2203,FDW34,OUT010,2335.456412077201
2204,FDG04,OUT027,4464.116516255175
2205,FDW59,OUT018,1897.3885774327046
2206,FDR33,OUT018,2266.6902158678
2207,FDP32,OUT013,1796.5870902017768
2208,FDL13,OUT027,5128.802382006914
2209,FDD22,OUT013,1397.3001331472706
2210,FDV40,OUT027,2659.75669546964
2211,NCD55,OUT046,734.5448463228499
2212,FDQ20,OUT010,-790.8506960110597
2213,FDD28,OUT045,792.2093608390533
2214,FDC39,OUT045,2974.1226782274634
2215,NCR17,OUT049,2107.244323290454
2216,DRO35,OUT018,2398.5988108464894
2217,FDF40,OUT049,4222.77973665555
2218,FDR31,OUT018,2837.428877949066
2219,NCQ41,OUT017,2731.0965088812673
2220,FDP38,OUT046,863.5471611410385
2221,NCU54,OUT027,4639.236578788916
2222,FDG22,OUT018,1134.627349817869
2223,DRK59,OUT013,3354.3312494593624
2224,FDC37,OUT046,1737.059575505757
2225,NCO42,OUT013,2007.7475013344683
2226,NCT42,OUT017,1993.9401724210838
2227,FDX27,OUT035,1426.6323154898564
2228,FDV40,OUT018,1736.9077582688005
2229,FDT45,OUT027,2299.3227035613036
2230,FDS47,OUT019,78.44869618398934
2231,FDR45,OUT035,3582.7952691598452
2232,FDB03,OUT045,3502.1152221663137
2233,FDO49,OUT035,733.4688644793891
2234,FDU60,OUT027,4102.861463244202
2235,FDB26,OUT018,1418.5362023586567
2236,FDB46,OUT017,2927.253523278415
2237,FDQ37,OUT019,1867.1467099135998
2238,FDN03,OUT017,3617.7759583309667
2239,NCX30,OUT045,3794.785222187305
2240,FDK32,OUT019,1379.743490829616
2241,DRM47,OUT013,2746.1393583187055
2242,NCO02,OUT046,1057.931738693601
2243,FDP04,OUT013,763.8343873964993
2244,NCO43,OUT049,1817.5926634560606
2245,FDD59,OUT013,998.7294715464936
2246,FDQ10,OUT017,2316.74483322213
2247,FDW45,OUT035,2159.394823857095
2248,NCK30,OUT049,4198.051896678486
2249,FDU31,OUT018,3972.0307381440894
2250,NCQ17,OUT019,1146.017263469746
2251,FDN01,OUT017,2317.053157036272
2252,FDZ19,OUT049,2903.6875880940775
2253,DRG37,OUT017,2123.395239535648
2254,FDE32,OUT045,479.46173972896304
2255,FDO34,OUT049,2887.4959906934196
2256,FDM04,OUT019,-84.46600791497417
2257,FDZ25,OUT049,2989.945550689304
2258,FDU08,OUT049,1826.916621460275
2259,NCW30,OUT045,3981.48625347159
2260,NCM18,OUT013,595.2653493568371
2261,FDS22,OUT035,587.0773486609783
2262,NCH18,OUT017,3435.422005086382
2263,FDC23,OUT013,2533.255432750202
2264,FDY46,OUT013,2608.4786589569994
2265,NCU06,OUT046,3582.4925928542875
2266,FDX57,OUT045,1477.8448808208123
2267,FDX36,OUT027,4888.687131211758
2268,FDL16,OUT045,429.64934785534206
2269,FDT16,OUT010,2623.8469675097826
2270,FDN16,OUT018,2156.0815653685513
2271,FDC03,OUT046,3131.4449305483963
2272,DRF60,OUT013,3455.6753711078322
2273,FDS27,OUT027,4617.218258297933
2274,FDP33,OUT010,2367.8520803851084
2275,FDJ36,OUT018,2020.90385599705
2276,NCR42,OUT013,216.3258726202812
2277,FDV14,OUT017,963.3775523169274
2278,NCP42,OUT035,2928.2498176746312
2279,FDB50,OUT027,2523.477887446596
2280,NCC30,OUT027,4244.367635645933
2281,FDA23,OUT018,2111.6921053904653
2282,FDW16,OUT017,1098.3891353974232
2283,FDQ52,OUT010,2176.1113265969957
2284,FDB58,OUT049,2592.79082841791
2285,NCP29,OUT049,1149.7720188343937
2286,NCM05,OUT045,3986.967593066093
2287,FDO25,OUT013,2871.718783833313
2288,NCM54,OUT046,2116.7791294943618
2289,NCL54,OUT046,2824.486798868929
2290,FDL39,OUT010,1341.2587414211976
2291,FDF53,OUT018,3327.930728785565
2292,NCQ42,OUT035,1834.5392384446322
2293,FDF58,OUT013,744.3799682510569
2294,FDZ04,OUT035,852.4347109396936
2295,FDE26,OUT019,1053.8970532659805
2296,FDS60,OUT017,2434.6599492959112
2297,FDV58,OUT017,2572.3098496652674
2298,FDM04,OUT045,753.7864522657774
2299,FDE08,OUT035,2118.4170063430893
2300,NCB43,OUT049,3062.9807141325796
2301,FDU11,OUT010,275.57103646208407
2302,FDF22,OUT019,2225.0841724376533
2303,FDE24,OUT013,1837.3979229176894
2304,DRJ49,OUT046,2193.3645345964146
2305,NCQ53,OUT035,3547.313396014111
2306,NCL41,OUT013,262.5143351671629
2307,FDR22,OUT013,1530.780789744108
2308,FDH04,OUT035,1389.8436564163517
2309,DRH15,OUT045,511.44165803222813
2310,FDY40,OUT049,1137.2762734775229
2311,NCI17,OUT035,1209.987626548415
2312,NCC18,OUT013,2480.234716702528
2313,FDY28,OUT027,4648.099677754035
2314,FDB45,OUT027,3126.2202866183175
2315,NCL30,OUT018,2493.966223557764
2316,FDM10,OUT017,2882.874425849771
2317,FDH22,OUT027,3316.6309014315952
2318,NCZ53,OUT017,2608.6227056608177
2319,NCI18,OUT013,3217.2637461877553
2320,FDH14,OUT027,3732.299890828595
2321,FDR36,OUT027,2079.210907794837
2322,FDW01,OUT045,2231.393288002589
2323,FDK02,OUT027,3228.3095818467204
2324,FDJ02,OUT018,2905.301846832356
2325,FDU55,OUT013,3782.0367791197164
2326,NCV18,OUT027,2685.25498794164
2327,FDH14,OUT018,2742.135337814624
2328,FDZ37,OUT045,1378.2895784196926
2329,FDX49,OUT049,3841.7089463224524
2330,NCD43,OUT046,1732.9293382987198
2331,FDZ07,OUT013,642.1460737526056
2332,FDK43,OUT035,1843.9072718229545
2333,FDR32,OUT018,4095.3795094204384
2334,FDT39,OUT013,2191.1528325604495
2335,NCV54,OUT017,1506.733931890074
2336,FDF38,OUT018,1268.1719952314534
2337,FDV60,OUT046,3072.2416121595693
2338,FDH44,OUT027,3811.5696213290225
2339,FDS21,OUT046,1103.8420973863595
2340,NCL41,OUT045,452.487735291983
2341,FDM46,OUT017,906.5686143434016
2342,FDU27,OUT045,523.8346452102433
2343,NCJ54,OUT017,3221.6747371321667
2344,DRG51,OUT018,3209.015877227936
2345,NCA29,OUT019,1642.9887391111447
2346,FDR47,OUT045,2856.9972341376942
2347,NCL19,OUT027,3716.8486763591623
2348,DRG01,OUT049,1546.9889612867978
2349,FDG10,OUT046,1077.3181326039785
2350,NCV05,OUT049,2647.718738455122
2351,NCH18,OUT019,2740.1374272265643
2352,FDV14,OUT018,1878.8774618801062
2353,DRJ23,OUT035,2846.211112925954
2354,DRJ11,OUT046,2952.3318278925362
2355,FDZ03,OUT017,2514.775495375925
2356,FDI27,OUT010,-717.1742883690953
2357,FDJ14,OUT018,1855.3595984712442
2358,FDU32,OUT017,1533.567590935707
2359,FDD47,OUT027,4034.7782602956263
2360,DRF36,OUT035,2877.9884729441815
2361,FDM21,OUT046,4051.998003433801
2362,FDV10,OUT018,1226.4526968487726
2363,FDH60,OUT018,3558.668096467853
2364,FDX47,OUT010,1034.6123883964465
2365,FDT19,OUT019,1440.8727932720276
2366,FDO11,OUT045,3888.8384592383786
2367,FDH24,OUT027,3963.830820280245
2368,FDL02,OUT018,2165.5512417851232
2369,FDB02,OUT049,3074.7353010044876
2370,FDA43,OUT046,3079.7027854336134
2371,FDG52,OUT045,590.7658110183233
2372,DRC12,OUT013,2708.6732879968104
2373,FDY37,OUT018,2826.9612578867973
2374,NCU18,OUT045,2077.7770817486276
2375,FDU09,OUT035,740.9497381220117
2376,DRJ25,OUT027,2104.9944062944637
2377,DRE12,OUT018,2295.7306691229396
2378,DRL47,OUT017,1612.6723652866003
2379,DRK01,OUT046,1570.9265663755427
2380,FDC22,OUT019,1726.1185784363865
2381,FDG44,OUT013,451.6413392774127
2382,FDW04,OUT035,1910.1421389164975
2383,FDK09,OUT049,3727.1404643362343
2384,NCN43,OUT035,1798.2060588812947
2385,FDG04,OUT049,3233.8846600633656
2386,FDH32,OUT010,-89.82311329746517
2387,DRI47,OUT017,1964.839798745279
2388,DRE15,OUT013,964.8015548267372
2389,FDY11,OUT035,983.0908894627682
2390,FDO60,OUT049,957.7364047575329
2391,FDQ20,OUT018,1203.2059587527278
2392,FDO57,OUT027,3878.7992622524375
2393,FDT14,OUT019,637.9328395952148
2394,FDA57,OUT049,886.8160193035244
2395,DRN35,OUT017,179.25030393718544
2396,FDJ03,OUT046,857.542004513198
2397,FDX28,OUT017,1074.991596896296
2398,DRE25,OUT045,1311.1940471862586
2399,FDR09,OUT046,4062.0253035031506
2400,FDB23,OUT035,3481.4526520021623
2401,FDO08,OUT045,2492.074670097502
2402,FDQ23,OUT049,1862.2384525888715
2403,FDW04,OUT013,1778.1503124763667
2404,DRK13,OUT010,1451.140575589956
2405,NCL17,OUT027,3636.2993688669317
2406,FDY21,OUT035,2670.6062532023043
2407,FDJ38,OUT027,4536.410532847365
2408,FDA37,OUT019,942.4095359846181
2409,FDV43,OUT013,354.5653477032199
2410,FDL36,OUT046,1440.9333090747746
2411,FDD53,OUT045,537.7643849324409
2412,FDZ19,OUT010,1139.0155756366166
2413,FDV21,OUT045,1660.6514567165036
2414,NCL54,OUT018,3296.351356737034
2415,DRI47,OUT027,3790.686911305414
2416,DRG03,OUT049,2686.75636739411
2417,FDG21,OUT013,1936.7531982392493
2418,FDW03,OUT018,2254.7769200307025
2419,NCI55,OUT046,1991.2926200511279
2420,DRC36,OUT019,1770.5766181424133
2421,FDH22,OUT017,1483.2321653540575
2422,FDV20,OUT045,1916.2864135558439
2423,NCU41,OUT027,4452.374770563081
2424,FDN46,OUT027,2987.7194533523334
2425,FDK50,OUT045,2451.7343081271065
2426,NCA05,OUT027,3791.027685241937
2427,DRH01,OUT018,3184.4962851922924
2428,FDT08,OUT018,2856.6370650876743
2429,FDM08,OUT018,4067.5841322878427
2430,FDZ07,OUT035,761.6429552192321
2431,FDS22,OUT017,415.8224906030732
2432,FDV35,OUT027,3774.2759752653924
2433,FDI28,OUT010,-219.87900726648104
2434,FDW58,OUT027,3204.6239380610027
2435,FDT52,OUT045,3770.108065241426
2436,FDY34,OUT046,2728.9797116273508
2437,FDR10,OUT046,2618.656023951411
2438,FDK57,OUT017,1445.6385784898648
2439,FDR02,OUT027,3206.9332202892097
2440,FDX49,OUT046,3675.6032829385144
2441,FDQ20,OUT046,720.6340393353762
2442,DRK23,OUT045,3821.637301062932
2443,NCW06,OUT046,3028.665801686307
2444,FDR31,OUT017,1953.0621536679655
2445,NCE43,OUT013,2243.4443873790697
2446,DRO59,OUT027,2681.981123330776
2447,FDN09,OUT049,4076.304577811689
2448,FDR11,OUT046,2472.1798197948706
2449,FDO57,OUT013,2129.7902775483226
2450,NCX18,OUT017,2735.037134109418
2451,FDB05,OUT018,4355.144874195554
2452,FDQ08,OUT018,1567.8437472442274
2453,NCG43,OUT035,1250.6655777505257
2454,FDJ56,OUT013,1082.618188406681
2455,FDA13,OUT010,-1013.9321909424111
2456,FDO56,OUT017,1489.75285440263
2457,FDB37,OUT018,4399.8476476243395
2458,FDZ02,OUT018,2108.2661158201972
2459,FDQ24,OUT046,3909.3486182968677
2460,FDM16,OUT013,940.6680937915605
2461,FDU35,OUT049,1752.2244435434336
2462,FDT35,OUT035,2467.461107283988
2463,NCX30,OUT049,4127.260003646119
2464,FDG04,OUT017,2602.162468485086
2465,FDI12,OUT035,1156.1480315582571
2466,FDE35,OUT035,839.7390738314234
2467,NCP14,OUT027,3007.478816993845
2468,NCY53,OUT045,1581.5390234370248
2469,FDP49,OUT017,498.5382096083233
2470,FDQ04,OUT017,222.13388348255762
2471,FDM39,OUT035,2622.708882747004
2472,FDO58,OUT019,1495.085764247357
2473,FDC56,OUT017,1362.4473575445263
2474,NCQ54,OUT046,2711.5845853601013
2475,FDV10,OUT027,2150.149220511851
2476,NCK17,OUT046,696.1904220650281
2477,NCF55,OUT027,2065.0807597172025
2478,FDV33,OUT013,3842.9287954333645
2479,NCH29,OUT019,468.39209392675116
2480,FDA37,OUT027,3459.2116671596264
2481,FDH46,OUT018,2185.1509804103925
2482,FDS25,OUT035,1473.6192470739993
2483,FDH04,OUT027,2971.9599056679235
2484,FDX52,OUT046,3102.440291620546
2485,NCD42,OUT017,242.62968563818072
2486,FDW47,OUT017,1518.7040901680512
2487,FDL25,OUT027,2832.667632998486
2488,NCJ06,OUT010,406.4350361295287
2489,FDY09,OUT013,2448.9929690733525
2490,FDS40,OUT046,713.8820236183637
2491,FDH41,OUT017,2916.9473591803917
2492,FDG38,OUT035,1211.1475651435076
2493,FDU03,OUT027,4259.983216270099
2494,FDV20,OUT046,2081.0191672430815
2495,DRB13,OUT045,3022.1921484802992
2496,NCQ30,OUT013,1606.481513103763
2497,NCH06,OUT013,3473.030767122255
2498,FDU50,OUT018,2421.4650363566034
2499,NCO42,OUT019,1257.8694478453012
2500,FDW09,OUT018,1864.3753714276036
2501,FDH04,OUT013,1236.002748798388
2502,FDC21,OUT045,1633.0814829453439
2503,FDL21,OUT049,994.5070579997127
2504,FDM46,OUT010,-327.7820455817066
2505,FDT22,OUT019,-297.7075848659722
2506,FDB28,OUT035,2863.3052696235936
2507,FDI12,OUT018,1879.5702418233304
2508,FDA28,OUT045,1912.6513407643038
2509,FDF59,OUT013,1664.3711797449369
2510,FDM45,OUT027,3356.639022534973
2511,FDQ56,OUT017,825.6935906633441
2512,FDR46,OUT049,2375.2712432265466
2513,FDT01,OUT013,2853.4123058197083
2514,FDD16,OUT027,2646.7261859100754
2515,NCU30,OUT010,1051.4073671476408
2516,FDM40,OUT010,450.7331563595312
2517,FDI56,OUT035,1222.635427296329
2518,NCS30,OUT013,1619.8208041679936
2519,FDU08,OUT017,1193.4982494968099
2520,FDX51,OUT027,4596.294769047321
2521,FDA43,OUT045,2933.6412504626996
2522,FDX59,OUT010,-974.3254807134782
2523,FDC37,OUT018,2205.596210550703
2524,FDP58,OUT013,2981.3223685028934
2525,NCY42,OUT035,2107.3198803184428
2526,FDF21,OUT018,3520.946922067706
2527,FDU10,OUT027,2114.5486693586436
2528,DRL47,OUT018,2518.8142546139543
2529,FDA58,OUT018,4311.4169442453785
2530,FDJ22,OUT049,3239.145335945013
2531,FDK50,OUT046,2593.006729373313
2532,FDO38,OUT035,1016.7791291461385
2533,DRF60,OUT035,3604.8028247233347
2534,NCZ42,OUT019,2714.0519312632578
2535,FDD35,OUT049,2135.45283449678
2536,FDL25,OUT045,1264.756578524657
2537,FDJ16,OUT013,497.91272719155427
2538,DRK59,OUT049,3900.021303048658
2539,FDI50,OUT046,3739.685663103394
2540,NCB19,OUT045,1181.6674367871183
2541,DRI37,OUT035,712.1449402453368
2542,FDA14,OUT027,3739.4477148184574
2543,FDC08,OUT018,4037.608501993988
2544,FDS45,OUT046,1774.3994982805375
2545,FDI21,OUT049,1279.77371680313
2546,DRJ47,OUT035,2593.325598000467
2547,DRE37,OUT027,4367.006403644646
2548,FDT55,OUT018,3051.68362282911
2549,NCG42,OUT027,3476.74548816832
2550,FDA31,OUT049,2819.7840157660635
2551,NCW42,OUT046,3581.4853177072587
2552,FDF50,OUT017,2553.417224549483
2553,FDK56,OUT049,3028.8762851209544
2554,FDX10,OUT035,351.66511809866597
2555,NCK07,OUT027,3997.83040979064
2556,FDZ49,OUT017,2993.928845206545
2557,FDR33,OUT013,1438.7747401981587
2558,FDO44,OUT018,2333.690489725818
2559,FDA20,OUT046,2939.7637904663748
2560,NCL30,OUT045,1873.2942340791815
2561,FDI05,OUT019,-68.35628881331331
2562,FDQ12,OUT018,4109.533114720569
2563,FDH47,OUT017,1239.358691003471
2564,FDH34,OUT018,3454.9437570638406
2565,FDF29,OUT046,2201.7353278892647
2566,FDG40,OUT018,1078.511882981175
2567,NCE18,OUT017,3534.427657749366
2568,FDP21,OUT010,1570.9473320948146
2569,FDY50,OUT013,961.7860376987774
